id,nama
891,Pyrazosulfuron-ethyl
892,TCMTB
893,difenokenazol
894,Oxyfluorfen
895,Fenobukarb atau BPMC
896,Quinclorac
897,6-Benzilaminopurin
898,asam indol-3-ylacetic
899,brassinosteroid
900,Propenofos
901,metiokarb
902,d-trans allethrin
903,imiprothrine
904,Dikamba
905,thiametoxam
906,Meperfluthrin 5 TC
907,Beta Cyfluthrin
908,Asam Oksolinik
909,sodium nitrofenol
910,klorfenvinfos
911,asam 1- naptilasetik
912,Kadusafos
913,Pirazosulfuron-etil
914,mefenacet
915,Isosikloseram
916,5-Chloro - 2 Methyl- 4 - isothiazolin- 3 one and 2 methyl - 2H - isothiozol - 3 one
917,Parakuat diklorida (paraquat dichloride): 276 g/l setara dengan ion parakuat (paraquat ion active equivalent: 200 g/l)
918,oksadiargil
919,Zeta sipermetrin
920,amonium glifosate ( setara glifosate aktif 360 g/l)
921,Terpineol
922,Selulosa
923,"2,4-D isopropyl ammonium"
924,Copper hydroxide
925,3-iodo -2- Propynyl-butylcarbamate
926,Ethyl butylacetylamino propionate (IR3535®)
927,5-Chloro - 2 Methyl- 2H- isothiazolin- 3 one and 2 methyl - 2H - isothiazol - 3 one
928,Z-11 heksadesenil asetat
929,Z-9 tetradesenil asetat
930,MIT = 2-Methyl-2H-isothiazol-3-one
931,"Isopropil amina glifosat, setara dengan glifosat 271 g/l"
932,Propyrisulfuron
933,"2-phenoxyethanol dan 1,2-Propanediol"
934,3-(2ethylhexyloxy)
935,Fentin asetat (Fentin acetate) Formulasi
936,Trichoderma harsianum
937,Trichoderma viridae
938,Trichoderma sp
939,Unikonazol
940,kalsium proheksadion
941,Sulfuril Flourida
942,metil pirimipos
943,"2,4-D butil ester"
944,cinmethylin
945,Benzyl(C12-C16) Alkyl Dimethyl Chlorides
946,prosulfocarb
947,"Butyl, 3-Iodo-2-propynyl ester (IPBC 100)"
948,Carbamic Acid
949,alpha-cypermethrin
950,"amonium glufosinat : 200 g/l setara dengan glufosinat (glufosinate active equivalent :182,7 g/l)"
951,"emamektin benzoat : 22 g/l setara dengan emamektin (emamectin active equivalent : 19,33"
952,"P-Menthane-3,8- Diol"
953,BPMC/Fenobucarb
954,Natrium 5-nitroguaiakol
955,Natrium orto nitofenol
956,Asam natrium naftalen asetik
957,"Natrium 2,4-D dinitrofenol"
958,"d-d, sifenotrin"
959,berberin
960,Tau-fluvalinat
961,Diquat diklorida
962,Amisulbrom
963,"2,4-D dimetil amina 720 g/l setara dengan 2,4-D: 598 g/l"
964,glufosinate-p ammonium
965,isoproprilamina glifosat
966,Triazophos
967,"Isopropil amina glifosat, setara dengan glifosat 93 g/l"
968,Isopropil amina glisofat
969,TRIADIMENOL
970,100.1
971,anilofos
972,flupymezotiaz
973,Flupikolid
974,Tembaga oksida (Copper oxide)
975,2.4-D dimetil amina
976,Pikosistrobin
977,Tembotrione
978,"2,4-D dimetil amina (setara dengan 2,4-D 720 g/l))"
979,"2,4-D butil ester (2,4-D butyl ester):45% setara dengan 2,4-D (2,4-D equivalent):36%"
980,Isipropilamina glifosat
981,0.1
982,5-Chloro-2-Methyl-4-Isothiazolin-3-One / CMIT and 2-Methyl-2H-Isothiazol-3-One / MIT (3:1)5-Chloro-2-Methyl-4-Isothiazolin-3-One / CMIT and 2-Methyl-2H-Isothiazol-3-One / MIT (3:1)
983,Bismerthiazole
984,Sedaxane
985,Thiram
986,renoflutrin
987,tebufenozide
988,Hexaflumuron
989,Cyromazine
990,Bensulfuron methyl
991,Triklopir butoksi etil ester (triclopyr butoxyethyl ester): 480 g/l setara dengan triklopir (tryclopyr active equivalent): 345 g/l
992,Diallyl trisulfide
993,Diallyl sulfide
994,Diallyl disulfide
995,Allyl methyl disulfide
996,Allyl methyl trisulfide
997,"Isopropil amina glifosat, setara dengan glifosat 171 g/l"
998,allicin
999,Esbiothrin
1000,Isopropil Amina Glifosat 245 g/l (Setara Glifosat 182 g/l)
1001,Benomyl
1002,Trifludimoxazin
1003,kanfentrazon-etil
1004,Teflubenzuron
1005,Klorfirifos metil
1006,Parakuat diklorida: 276 g/l setara dengan parakuat: 200 g/l
1007,Niclosamide
1008,Tiorantraniliprol
1009,asam asetik indol
1010,natrium naptalene-1 asetat
1011,Bacillus thuringiensis subsp. Aizawai strain ABTS-1857
1012,Bacillus thuringiensis subsp. Aizawai strain ABTS-1875
1013,Quinclorak
1014,ASAM GLYPHOSATE
1015,didesil dimetil amonium klorida
1016,Ometoat
1017,Fipronil 95 TC
1018,5 CHLORO -2- METHYL - 2 H - ISOTHIAZOL - 3 ONE AND 2 METHYL -2H ISOTHIAZOL - 3 ONE
1019,Tiapyrachlor
1020,Cypenothrin
1021,Boraks
1022,Asam borat
1023,2-phenylphenol / OPP
1024,Chlorocresol / CMK
1025,klorbenzuron
1026,myclobutanil
1027,Bacillus siamensis
1028,"Isopropil amina glifosat, setara dengan glifosat 459 g/l"
1029,"L-amonium glufosinat (setara dengan glufosinat : 182,8 g/l) (L-glufosinate ammonium (glufosinate : 182,8 g/l equivalent)"
1030,"Parakuat diklorida, setara dengan ion parakuat 101 g/l"
1031,"parakuat diklorida, setara dengan ion parakuat : 101 g/l"
1032,"N,N'-methylenebismorpholine"
1033,isopropilamina glifosat: 480 g/l (setara dengan glifosat: 356 g/l)
1034,5-chloro-2-methyl-4-isothiazolin-3-one (and) 2-methyl-2H-isothiazol-3-one
1035,Nicosulfuran
1036,Carfentrazone-ethyl
1037,natrium nitrophenolat
1038,MInyak Lemon Eukaliptus
1039,azadirachtin
1040,bentioflumin
1041,2 - Octyl - 2H - Isothiazol - 3 One
1042,asam gibelerat
1043,Methyl Thiophanate
1044,Isaria fumosorosea
1045,Ethylicin
1046,Heptafluthrin
1047,"4,5-dichloro-2-n-octyl-4-isothiozolin-3-one (DCOIT)"
1048,1 - 2.5
1049,2.5 - 10
1050,10 - 20
1051,"2,4-D Na Salt"
1052,Isoporpil amina glifosat (setara dengan glifosat : 363 g/l)
1053,Cinnamaldehyde
1054,Florilpikoksamid (Florylpicoxamid)
1055,Natrium o-nitrofenol
1056,Natrium p-nitrofenol
1057,Pseudomonas fluorescens strain YL-SS3
1058,Bacillus subtilis strain PAH17
1059,GLYPHOSATE-ISOPROPYLAMINE
1060,Pyrethrins
1061,emamectin benzoat
1062,Kartap hidrokloride
1063,Asam naftalen
1064,Oxine- copper
1065,Niklosamida etanolamina
1066,flubendiamid
1067,Isopropil Amina Glifosat (glyphosate-isopropylammonium): 365 g/l setara dengan glifosat (glyphosate active equivalent: 217 g/l)
1068,spiromesifen
1069,2-(1-naftil)-asetamida
1070,1-naftil asam asetat
1071,5-Chloro-2-methyl-4-isothiazol-3-one (CMIT)
1072,Polioksin B
1073,Sulfoxaflor
1074,Beuveria bassiana
1075,Ethaboxam
1076,Hexazinon
1077,Natrium Glyphosate
1078,Naphthaleneacetic acid
1079,Haloksifop-R-Metil Ester (setara dengan Haloksifop 104 g/l)
1080,Akrinatrin
1081,Brassinolide
1082,Bacillus thuringiensis subsp. israelensis strain AM65-52
1083,"Benzyl-C12-14 alkyldimethyl, ammonium chlorides"
1084,Isopropil Amina Glifosat 480 g/l (Setara Glifosat 356 g/l)
1085,1-Naphthylacetic
1086,4-indol-3-ylbutyric acid
1087,"Isopropil amina glifosat, setara dengan glifosat 89 g/l"
1088,Bendiocarb
1089,Kresoxim Methyl
1090,fenoxanil
1091,beta cypermethrin
1092,Parakuat diklorida (paraquat dichloride) : 250 g/l setara dengan ion parakuat (paraquat ion active equivalent) : 182 g/l
1093,Pikoksistrobin (Picoxystrobin)
1094,isopropil amino glifosat
1095,Chlorimuron-ethyl
1096,"2,4-D isopropilamina"
1097,alkyl methyl benzyl ammonium chloride
1098,Bromadiolone
1099,clotianidine
1100,Dikuat
1101,kinetin
1102,alumimium phosphide
1103,Oxadiazon
1104,Fostiazat
1105,Thifluzamide
1106,Triklopir butotil (triclopyr butoxy ethil ester) setara dengan triklopir (triclopyr active equivalent: 480 g/l)
1107,Bacillus thuringiensis var Kurstaki
1108,Glifosat amonium
1109,"Natrium 2,4 di nitrofenol"
1110,Kromafenosida (chromafenozide)
1111,Fluroksipir meptilheptil ester
1112,"2,4-D dimetil amina setara dengan 2,4-D: 720 g/l"
1113,natrium metam
1114,"1,6-Dihydroxy-2,5-dioxahexane (EDDM)"
1115,Mixture of 5-chloro-2- methyl-2H-isothiazol-3-one and 2-methyl-2H-isothiazol-3-one (3:1)
1116,Glyphosat
1117,Kartap
1118,Isopropil Amina Glifosat 250 g/l (Setara Glifosat 185 g/l)
1119,"1,2-octanediol"
1120,Bacillus Thuringiensis Israellensis (BTI)
1121,Metarhizium viride VS10220
1122,Cladosporium colocasiae voucher UFMGCB9604
1123,5-Chloro-2-Methyl-2H-Isothiazol-3-One / CMIT and 2-Methyl-2H-Isothiazol-3-One / MIT (3:1)
1124,Lemon Eucalyptus Oil
1125,dimpyrargyl
1126,Fluroksipir-meptil
1127,Omethoate
1128,Emamektm Benzoat
1129,Hidrogen sianamida
1130,parakuat diklorida (paraquat dichloride) : 276g/l setara dengan ion parakuat (paraquat ion active equivalent) : 200 g/l
1131,mankozeb (mancozeb) : 80%
1132,"2,4-D Dimetil Amina 720 g/l (Setara 2,4-D 600 g/l)"
1133,Abamectin B1
1134,Amonium glufosinat (Glufosinate-ammonium) Formulasi
1135,4-Allyanisole
1136,MCPA dimetilamina
1137,"Isopropil amina glifosat, setara dengan glifosat 182 g/l"
1138,sifluthrin
1139,siflumetofen
1140,Khlorfluazuron
1141,Esvenfalerat
1142,(setara dengan emamektin)
1143,Sipenotrin
1144,Bacillus thuringiensis subsp.kurstaki strain ABTS 351
1145,"2,4-D dimetil amina, setara dengan 2,4-D 718 g/l"
1146,"3-(3,4-dichlorophenyl )-1 1- dimethylurea"
1147,2- Octyl - 2H -Isothiazol-3-one
1148,Sulfoksaflor (Sulfoxaflor)
1149,Benzyl-C12-16- alkyldimethyl ammonium chlorides
1150,flumetralin
1151,Diamonium glifosat (diammonium glyphosate)
1152,"2,4-D DMA"
1153,Asam naftalen asetik
1154,flusilazole
1155,difekonazol
1156,"Parakuat diklorida setara dengan ion parakuat 99,95 g/l"
1157,fenitrothion
1158,Emmamectin benzoate
1159,"BIT = 1,2-Benzisothiazol-3(2H)-one"
1160,K-Glyphosate
1161,fosfin
1162,Feproksidim
1163,halauxifen-methyl
1164,reaction mass of 5-chloro-2-methyl-2Hisothiazol-3-one and 2-methyl-2H-isothiazol-3- one (3:1)
1165,MCPA sodium
1166,Methyl 1H-benzimidazol-2-ylcarbamate
1167,Mepiquat Chloride
1168,L - Ammonium Glufosinat
1169,Azoksitrobin
1170,Fluazaindolizin (Fluazaindolizine)
1171,"2,2-Di-Bromo-3-Nitrilo-Propionamide"
1172,Famoxadone
1173,Parakuat diklorida (paraquat dichloride) (setara dengan ion parakuat (paraquat ion active equivalent : 200 g/l))
1174,Chlorpirifos
1175,Tembaga Suksinat
1176,asam asetat (dihasilkan dari proses kondensasi asap tempurung kelapa melalui proses pirolisis)
1177,Isopropil amina glifosat : setara dengan glifosat aktif 356 g/l
1178,Sinmetilin
1179,2-methyl-2H-isothiazol-3-one (3:1) (CMIT + MIT
1180,mixture of 5-chloro-2-methyl-4-isothiazolin-3-one
1181,ZINC POSPIDE
1182,Phoxim
1183,"p-methane-3,8-diol"
1184,dazomet
1185,Emmamectin benzoat
1186,terbuthylazine
1187,5-chloro-2-methyl-4-iso-thiazolin-3-one dan 2-methyl-2H-isothiazol-3-one
1188,2 - Octyl - 2H-isothiazol - 3 - one
1189,ethyl4-methyloctanoate
1190,S-metolachlor
1191,Phenoxyethanol
1192,Azadirachtan
1193,"2,4D-DMA"
1194,Borat pentahidrat
1195,cyflumetofen
1196,fluroxypyr-1-methyl heptyl-ester
1197,Oksiflourfen
1198,Tiflusamid (Tiflusamide)
1199,Glyphosate N-(phosphonomethy l)glycine
1200,butyl paraben
1201,ethyl paraben
1202,Hexamidine diisethionate
1203,"Parakuat diklorida (paraquat dichloride): 135 g/l setara dengan ion parakuat (paraquat ion active equivalent: 97,79 g/l)"
1204,(+)-abscisic acid
1205,CITMIT
1206,triklopir butoksil
1207,gliphosate-isopropyl ammonium
1208,Trifloxysulfuron sodium
1209,Karfentrazon etil
1210,metil metalaksil
1211,Imidazolidinyl urea
1212,Gliocladium sp
1213,Terbutryn12
1214,2Octyl -2H Isothuazol-3 ( One )
1215,isopropil amina glifosat (glyphosateisopropyl ammonium) : 480 g/l setara dengan glifosat (glyphosate active equivalent) : 356 g/l
1216,"4,4-(2-ethyl-2-nitropropane-1,3-diyl) bismorpholine"
1217,4-(2-Nitrobutyl) morpholine
1218,Thiabendazole
1219,Tembaga tiadiazol
1220,rhodopseudomonas palustris PSB-S
1221,5-chloro-2-methyl-4-isothiazolin-3-one (and) 2-methyl-2H-isothiazolin-3-one
1222,5- Chloro-2-methylisothiazolin-3-one (CMIT)
1223,Potassium sorbate
1224,Sodium benzoate
1225,Kalium glifosat (setara dengan glifosat 562 g/l) Glyphosate potassium salt (glyphosate active 562 g/l equivalent)
1226,Cyhalofop-p-butyl
1227,2-methyl-2H-isothiazol-3-one (3:1) (CMIT + MIT 14%)
1228,Parakuat diklorid
1229,isopropil amina glifosat (gliphosate-isipropil ammonium): 490 g/l setara dengan glifosat (gliphosate active equivalen): 363 g/l
1230,cyclobunofen
1231,Cordyceps fumosorosea
1232,Metarhizium robertsii strain 6EIKEN
1233,Metarhizium robertsii
1234,Cordyceps fumosorosea isolate B3
1235,"2,4-D Dimethylamine (setara dengan 2,4-D : 600 g/l)"
1236,Bromacil
1237,2 - Octyl- 2H- isothiazol - 3 - one
1238,Clethodim
1239,Hidrolisis Enzimatik Protein
1240,Emmamektin benzoat
1241,triakontanol
1242,Natrium-5-nitroguaiakol
1243,"Natrium 2,4-dinitrofenol"
1244,Edifenfos (Edifenphos)
1245,fenamidone
1246,Iodosulfuron-methyl-sodium
1247,"2,4-D dimetil amina (2,4-D dimethylammonium): 720 g/l setara dengan 2,4-D (2,4-D active equivalent): 598 g/l"
1248,ETHOPROPHOS
1249,BUTENOATE
1250,test
1251,Kresoxim metil
1252,Carapa Guaianensis Seed Oil
1253,"2-N-tert-butyl-6-chloro-4-N-ethyl-1,3,5-triazine-2,4-diamine (terbuthylazine)"
1254,"3-(3,4-Dichlorophenyl)-1,1-dimethylurea (diuron)"
1255,Haloksifop-R-metil ester (Haloxyfop-R-methyl ester) setara dengan haloxyfop active equivalent 104 g/l
1256,Transflthrin
1257,zinc oxide
1258,Tefuriltrion
1259,Oksaziklomefon
1260,isoprokarb
1261,(setara dengan glufosinat)
1262,D-tetrametrin
1263,sifenotrin
1264,1-metilsiklopropen
1265,Difenokonazole
1266,Bupirimat
1267,flufenauxirim-metotyl
1268,Kalsium sianamida
1269,Terbutilazine
1270,2.4-D dimetil amina (setara dengan 2.4-D dimetil amina 720 g/L)
1271,Metominostrobin
1272,natrium orto-nitrofenol
1273,Metoksifenozida
1274,Amonium-p-glufosinat
1275,2-Methyl-2H-isothiazol- 3-one
1276,Dimetenamid-P
1277,Microcare NB 100%
1278,fluroksipir 1- MHE
1279,triflupiroksazin
1280,5-Chloro - 2 Methyl- 2 H-isothiazol -3-one and 2 methyl - 2 H isothiazol - 3 one isothiazolin- 3 one and 2 methyl - 2H - isothiozol - 3 one
1281,L-Glufosinate-Ammonium
1282,Asam 1- naptilasetik.
1283,Profoksidim
1284,Aminopiralid potassium (aminopyralid potasium)
1285,Triklopir butoksi etil ester (Triclopyr Butoxyethyl ester) setara triklopir (Triclopyr active equivalent 240 g/l)
1286,Piperonil butoksid
1287,PACLOBUTRAZOLE
1288,Fenpiroksimat
1289,Bromoxynil Octanoate
1290,Isopropil amina glifosat (glyphosate isopropyl ammonium) setara dengan glifosat (glyphosate active equivalent) : 178 g/l
1291,Pyrethrin
1292,6 Benzil adenin
1293,Dimpropyridaz
1294,Aminopyralid
1295,"2,4-D 2-ethylhexyl ester: 96 %"
1296,1-naphthylacetic acid
1297,triafamon (triafamone)
1298,triafamone
1299,Tefuryltrione
1300,lamda-sihalotrin
1301,Glyphosate-ammonium
1302,Prosulfuron
1303,2- Octyl-2H -Isothiazol -3 one
1304,metaldehid
1305,isoksafenasil
1306,Alphacypermethrin
